151,2020-05-30,2020,5,30
152,2020-05-31,2020,5,31
153,2020-06-01,2020,6,1
154,2020-06-02,2020,6,2
155,2020-06-03,2020,6,3
156,2020-06-04,2020,6,4
157,2020-06-05,2020,6,5
158,2020-06-06,2020,6,6
159,2020-06-07,2020,6,7
160,2020-06-08,2020,6,8
161,2020-06-09,2020,6,9
162,2020-06-10,2020,6,10
163,2020-06-11,2020,6,11
164,2020-06-12,2020,6,12
165,2020-06-13,2020,6,13
166,2020-06-14,2020,6,14
167,2020-06-15,2020,6,15
168,2020-06-16,2020,6,16
169,2020-06-17,2020,6,17
170,2020-06-18,2020,6,18
171,2020-06-19,2020,6,19
172,2020-06-20,2020,6,20
173,2020-06-21,2020,6,21
174,2020-06-22,2020,6,22
175,2020-06-23,2020,6,23
176,2020-06-24,2020,6,24
177,2020-06-25,2020,6,25
178,2020-06-26,2020,6,26
179,2020-06-27,2020,6,27
180,2020-06-28,2020,6,28
181,2020-06-29,2020,6,29
182,2020-06-30,2020,6,30
183,2020-07-01,2020,7,1
184,2020-07-02,2020,7,2
185,2020-07-03,2020,7,3
186,2020-07-04,2020,7,4
187,2020-07-05,2020,7,5
188,2020-07-06,2020,7,6
189,2020-07-07,2020,7,7
190,2020-07-08,2020,7,8
191,2020-07-09,2020,7,9
192,2020-07-10,2020,7,10
193,2020-07-11,2020,7,11
194,2020-07-12,2020,7,12
195,2020-07-13,2020,7,13
196,2020-07-14,2020,7,14
197,2020-07-15,2020,7,15
198,2020-07-16,2020,7,16
199,2020-07-17,2020,7,17
200,2020-07-18,2020,7,18
201,2020-07-19,2020,7,19
202,2020-07-20,2020,7,20
203,2020-07-21,2020,7,21
204,2020-07-22,2020,7,22
205,2020-07-23,2020,7,23
206,2020-07-24,2020,7,24
207,2020-07-25,2020,7,25
208,2020-07-26,2020,7,26
209,2020-07-27,2020,7,27
210,2020-07-28,2020,7,28
211,2020-07-29,2020,7,29
212,2020-07-30,2020,7,30
213,2020-07-31,2020,7,31
214,2020-08-01,2020,8,1
215,2020-08-02,2020,8,2
216,2020-08-03,2020,8,3
217,2020-08-04,2020,8,4
218,2020-08-05,2020,8,5
219,2020-08-06,2020,8,6
220,2020-08-07,2020,8,7
221,2020-08-08,2020,8,8
222,2020-08-09,2020,8,9
223,2020-08-10,2020,8,10
224,2020-08-11,2020,8,11
225,2020-08-12,2020,8,12
226,2020-08-13,2020,8,13
227,2020-08-14,2020,8,14
228,2020-08-15,2020,8,15
229,2020-08-16,2020,8,16
230,2020-08-17,2020,8,17
231,2020-08-18,2020,8,18
232,2020-08-19,2020,8,19
233,2020-08-20,2020,8,20
234,2020-08-21,2020,8,21
235,2020-08-22,2020,8,22
236,2020-08-23,2020,8,23
237,2020-08-24,2020,8,24
238,2020-08-25,2020,8,25
239,2020-08-26,2020,8,26
240,2020-08-27,2020,8,27
241,2020-08-28,2020,8,28
242,2020-08-29,2020,8,29
243,2020-08-30,2020,8,30
244,2020-08-31,2020,8,31
245,2020-09-01,2020,9,1
246,2020-09-02,2020,9,2
247,2020-09-03,2020,9,3
248,2020-09-04,2020,9,4
249,2020-09-05,2020,9,5
250,2020-09-06,2020,9,6
251,2020-09-07,2020,9,7
252,2020-09-08,2020,9,8
253,2020-09-09,2020,9,9
254,2020-09-10,2020,9,10
255,2020-09-11,2020,9,11
256,2020-09-12,2020,9,12
257,2020-09-13,2020,9,13
258,2020-09-14,2020,9,14
259,2020-09-15,2020,9,15
260,2020-09-16,2020,9,16
261,2020-09-17,2020,9,17
262,2020-09-18,2020,9,18
263,2020-09-19,2020,9,19
264,2020-09-20,2020,9,20
265,2020-09-21,2020,9,21
266,2020-09-22,2020,9,22
267,2020-09-23,2020,9,23
268,2020-09-24,2020,9,24
269,2020-09-25,2020,9,25
270,2020-09-26,2020,9,26
271,2020-09-27,2020,9,27
272,2020-09-28,2020,9,28
273,2020-09-29,2020,9,29
274,2020-09-30,2020,9,30
275,2020-10-01,2020,10,1
276,2020-10-02,2020,10,2
277,2020-10-03,2020,10,3
278,2020-10-04,2020,10,4
279,2020-10-05,2020,10,5
280,2020-10-06,2020,10,6
281,2020-10-07,2020,10,7
282,2020-10-08,2020,10,8
283,2020-10-09,2020,10,9
284,2020-10-10,2020,10,10
285,2020-10-11,2020,10,11
286,2020-10-12,2020,10,12
287,2020-10-13,2020,10,13
288,2020-10-14,2020,10,14
289,2020-10-15,2020,10,15
290,2020-10-16,2020,10,16
291,2020-10-17,2020,10,17
292,2020-10-18,2020,10,18
293,2020-10-19,2020,10,19
294,2020-10-20,2020,10,20
295,2020-10-21,2020,10,21
296,2020-10-22,2020,10,22
297,2020-10-23,2020,10,23
298,2020-10-24,2020,10,24
299,2020-10-25,2020,10,25
300,2020-10-26,2020,10,26
301,2020-10-27,2020,10,27
302,2020-10-28,2020,10,28
303,2020-10-29,2020,10,29
304,2020-10-30,2020,10,30
305,2020-10-31,2020,10,31
306,2020-11-01,2020,11,1
307,2020-11-02,2020,11,2
308,2020-11-03,2020,11,3
309,2020-11-04,2020,11,4
310,2020-11-05,2020,11,5
311,2020-11-06,2020,11,6
312,2020-11-07,2020,11,7
313,2020-11-08,2020,11,8
314,2020-11-09,2020,11,9
315,2020-11-10,2020,11,10
316,2020-11-11,2020,11,11
317,2020-11-12,2020,11,12
318,2020-11-13,2020,11,13
319,2020-11-14,2020,11,14
320,2020-11-15,2020,11,15
321,2020-11-16,2020,11,16
322,2020-11-17,2020,11,17
323,2020-11-18,2020,11,18
324,2020-11-19,2020,11,19
325,2020-11-20,2020,11,20
326,2020-11-21,2020,11,21
327,2020-11-22,2020,11,22
328,2020-11-23,2020,11,23
329,2020-11-24,2020,11,24
330,2020-11-25,2020,11,25
331,2020-11-26,2020,11,26
332,2020-11-27,2020,11,27
333,2020-11-28,2020,11,28
334,2020-11-29,2020,11,29
335,2020-11-30,2020,11,30
336,2020-12-01,2020,12,1
337,2020-12-02,2020,12,2
338,2020-12-03,2020,12,3
339,2020-12-04,2020,12,4
340,2020-12-05,2020,12,5
341,2020-12-06,2020,12,6
342,2020-12-07,2020,12,7
343,2020-12-08,2020,12,8
344,2020-12-09,2020,12,9
345,2020-12-10,2020,12,10
346,2020-12-11,2020,12,11
347,2020-12-12,2020,12,12
348,2020-12-13,2020,12,13
349,2020-12-14,2020,12,14
350,2020-12-15,2020,12,15
351,2020-12-16,2020,12,16
352,2020-12-17,2020,12,17
353,2020-12-18,2020,12,18
354,2020-12-19,2020,12,19
355,2020-12-20,2020,12,20
356,2020-12-21,2020,12,21
357,2020-12-22,2020,12,22
358,2020-12-23,2020,12,23
359,2020-12-24,2020,12,24
360,2020-12-25,2020,12,25
361,2020-12-26,2020,12,26
362,2020-12-27,2020,12,27
363,2020-12-28,2020,12,28
364,2020-12-29,2020,12,29
365,2020-12-30,2020,12,30
366,2020-12-31,2020,12,31
367,2021-01-01,2021,1,1
368,2021-01-02,2021,1,2
369,2021-01-03,2021,1,3
370,2021-01-04,2021,1,4
371,2021-01-05,2021,1,5
372,2021-01-06,2021,1,6
373,2021-01-07,2021,1,7
374,2021-01-08,2021,1,8
375,2021-01-09,2021,1,9
376,2021-01-10,2021,1,10
377,2021-01-11,2021,1,11
378,2021-01-12,2021,1,12
379,2021-01-13,2021,1,13
380,2021-01-14,2021,1,14
381,2021-01-15,2021,1,15
382,2021-01-16,2021,1,16
383,2021-01-17,2021,1,17
384,2021-01-18,2021,1,18
385,2021-01-19,2021,1,19
386,2021-01-20,2021,1,20
387,2021-01-21,2021,1,21
388,2021-01-22,2021,1,22
389,2021-01-23,2021,1,23
390,2021-01-24,2021,1,24
391,2021-01-25,2021,1,25
392,2021-01-26,2021,1,26
393,2021-01-27,2021,1,27
394,2021-01-28,2021,1,28
395,2021-01-29,2021,1,29
396,2021-01-30,2021,1,30
397,2021-01-31,2021,1,31
398,2021-02-01,2021,2,1
399,2021-02-02,2021,2,2
400,2021-02-03,2021,2,3
401,2021-02-04,2021,2,4
402,2021-02-05,2021,2,5
403,2021-02-06,2021,2,6
404,2021-02-07,2021,2,7
405,2021-02-08,2021,2,8
406,2021-02-09,2021,2,9
407,2021-02-10,2021,2,10
408,2021-02-11,2021,2,11
409,2021-02-12,2021,2,12
410,2021-02-13,2021,2,13
411,2021-02-14,2021,2,14
412,2021-02-15,2021,2,15
413,2021-02-16,2021,2,16
414,2021-02-17,2021,2,17
415,2021-02-18,2021,2,18
416,2021-02-19,2021,2,19
417,2021-02-20,2021,2,20
418,2021-02-21,2021,2,21
419,2021-02-22,2021,2,22
420,2021-02-23,2021,2,23
421,2021-02-24,2021,2,24
422,2021-02-25,2021,2,25
423,2021-02-26,2021,2,26
424,2021-02-27,2021,2,27
425,2021-02-28,2021,2,28
426,2021-03-01,2021,3,1
427,2021-03-02,2021,3,2
428,2021-03-03,2021,3,3
429,2021-03-04,2021,3,4
430,2021-03-05,2021,3,5
431,2021-03-06,2021,3,6
432,2021-03-07,2021,3,7
433,2021-03-08,2021,3,8
434,2021-03-09,2021,3,9
435,2021-03-10,2021,3,10
436,2021-03-11,2021,3,11
437,2021-03-12,2021,3,12
438,2021-03-13,2021,3,13
439,2021-03-14,2021,3,14
440,2021-03-15,2021,3,15
441,2021-03-16,2021,3,16
442,2021-03-17,2021,3,17
443,2021-03-18,2021,3,18
444,2021-03-19,2021,3,19
445,2021-03-20,2021,3,20
446,2021-03-21,2021,3,21
447,2021-03-22,2021,3,22
448,2021-03-23,2021,3,23
449,2021-03-24,2021,3,24
450,2021-03-25,2021,3,25
451,2021-03-26,2021,3,26
452,2021-03-27,2021,3,27
453,2021-03-28,2021,3,28
454,2021-03-29,2021,3,29
455,2021-03-30,2021,3,30
456,2021-03-31,2021,3,31
457,2021-04-01,2021,4,1
458,2021-04-02,2021,4,2
459,2021-04-03,2021,4,3
460,2021-04-04,2021,4,4
461,2021-04-05,2021,4,5
462,2021-04-06,2021,4,6
463,2021-04-07,2021,4,7
464,2021-04-08,2021,4,8
465,2021-04-09,2021,4,9
466,2021-04-10,2021,4,10
467,2021-04-11,2021,4,11
468,2021-04-12,2021,4,12
469,2021-04-13,2021,4,13
470,2021-04-14,2021,4,14
471,2021-04-15,2021,4,15
472,2021-04-16,2021,4,16
473,2021-04-17,2021,4,17
474,2021-04-18,2021,4,18
475,2021-04-19,2021,4,19
476,2021-04-20,2021,4,20
477,2021-04-21,2021,4,21
478,2021-04-22,2021,4,22
479,2021-04-23,2021,4,23
480,2021-04-24,2021,4,24
481,2021-04-25,2021,4,25
482,2021-04-26,2021,4,26
483,2021-04-27,2021,4,27
484,2021-04-28,2021,4,28
485,2021-04-29,2021,4,29
486,2021-04-30,2021,4,30
487,2021-05-01,2021,5,1
488,2021-05-02,2021,5,2
489,2021-05-03,2021,5,3
490,2021-05-04,2021,5,4
491,2021-05-05,2021,5,5
492,2021-05-06,2021,5,6
493,2021-05-07,2021,5,7
494,2021-05-08,2021,5,8
495,2021-05-09,2021,5,9
496,2021-05-10,2021,5,10
497,2021-05-11,2021,5,11
498,2021-05-12,2021,5,12
499,2021-05-13,2021,5,13
500,2021-05-14,2021,5,14
501,2021-05-15,2021,5,15
502,2021-05-16,2021,5,16
503,2021-05-17,2021,5,17
504,2021-05-18,2021,5,18
505,2021-05-19,2021,5,19
506,2021-05-20,2021,5,20
507,2021-05-21,2021,5,21
508,2021-05-22,2021,5,22
509,2021-05-23,2021,5,23
510,2021-05-24,2021,5,24
511,2021-05-25,2021,5,25
512,2021-05-26,2021,5,26
513,2021-05-27,2021,5,27
514,2021-05-28,2021,5,28
515,2021-05-29,2021,5,29
516,2021-05-30,2021,5,30
517,2021-05-31,2021,5,31
518,2021-06-01,2021,6,1
519,2021-06-02,2021,6,2
520,2021-06-03,2021,6,3
521,2021-06-04,2021,6,4
522,2021-06-05,2021,6,5
523,2021-06-06,2021,6,6
524,2021-06-07,2021,6,7
525,2021-06-08,2021,6,8
526,2021-06-09,2021,6,9
527,2021-06-10,2021,6,10
528,2021-06-11,2021,6,11
529,2021-06-12,2021,6,12
530,2021-06-13,2021,6,13
531,2021-06-14,2021,6,14
532,2021-06-15,2021,6,15
533,2021-06-16,2021,6,16
534,2021-06-17,2021,6,17
535,2021-06-18,2021,6,18
536,2021-06-19,2021,6,19
537,2021-06-20,2021,6,20
538,2021-06-21,2021,6,21
539,2021-06-22,2021,6,22
540,2021-06-23,2021,6,23
541,2021-06-24,2021,6,24
542,2021-06-25,2021,6,25
543,2021-06-26,2021,6,26
544,2021-06-27,2021,6,27
545,2021-06-28,2021,6,28
546,2021-06-29,2021,6,29
547,2021-06-30,2021,6,30
548,2021-07-01,2021,7,1
549,2021-07-02,2021,7,2
550,2021-07-03,2021,7,3
551,2021-07-04,2021,7,4
552,2021-07-05,2021,7,5
553,2021-07-06,2021,7,6
554,2021-07-07,2021,7,7
555,2021-07-08,2021,7,8
556,2021-07-09,2021,7,9
557,2021-07-10,2021,7,10
558,2021-07-11,2021,7,11
559,2021-07-12,2021,7,12
560,2021-07-13,2021,7,13
561,2021-07-14,2021,7,14
562,2021-07-15,2021,7,15
563,2021-07-16,2021,7,16
564,2021-07-17,2021,7,17
565,2021-07-18,2021,7,18
566,2021-07-19,2021,7,19
567,2021-07-20,2021,7,20
568,2021-07-21,2021,7,21
569,2021-07-22,2021,7,22
570,2021-07-23,2021,7,23
571,2021-07-24,2021,7,24
572,2021-07-25,2021,7,25
573,2021-07-26,2021,7,26
574,2021-07-27,2021,7,27
575,2021-07-28,2021,7,28
576,2021-07-29,2021,7,29
577,2021-07-30,2021,7,30
578,2021-07-31,2021,7,31
579,2021-08-01,2021,8,1
580,2021-08-02,2021,8,2
581,2021-08-03,2021,8,3
582,2021-08-04,2021,8,4
583,2021-08-05,2021,8,5
584,2021-08-06,2021,8,6
585,2021-08-07,2021,8,7
586,2021-08-08,2021,8,8
587,2021-08-09,2021,8,9
588,2021-08-10,2021,8,10
589,2021-08-11,2021,8,11
590,2021-08-12,2021,8,12
591,2021-08-13,2021,8,13
592,2021-08-14,2021,8,14
593,2021-08-15,2021,8,15
594,2021-08-16,2021,8,16
595,2021-08-17,2021,8,17
596,2021-08-18,2021,8,18
597,2021-08-19,2021,8,19
598,2021-08-20,2021,8,20
599,2021-08-21,2021,8,21
600,2021-08-22,2021,8,22
601,2021-08-23,2021,8,23
602,2021-08-24,2021,8,24
603,2021-08-25,2021,8,25
604,2021-08-26,2021,8,26
605,2021-08-27,2021,8,27
606,2021-08-28,2021,8,28
607,2021-08-29,2021,8,29
608,2021-08-30,2021,8,30
609,2021-08-31,2021,8,31
610,2021-09-01,2021,9,1
611,2021-09-02,2021,9,2
612,2021-09-03,2021,9,3
613,2021-09-04,2021,9,4
614,2021-09-05,2021,9,5
615,2021-09-06,2021,9,6
616,2021-09-07,2021,9,7
617,2021-09-08,2021,9,8
618,2021-09-09,2021,9,9
619,2021-09-10,2021,9,10
620,2021-09-11,2021,9,11
621,2021-09-12,2021,9,12
622,2021-09-13,2021,9,13
623,2021-09-14,2021,9,14
624,2021-09-15,2021,9,15
625,2021-09-16,2021,9,16
626,2021-09-17,2021,9,17
627,2021-09-18,2021,9,18
628,2021-09-19,2021,9,19
629,2021-09-20,2021,9,20
630,2021-09-21,2021,9,21
631,2021-09-22,2021,9,22
632,2021-09-23,2021,9,23
633,2021-09-24,2021,9,24
634,2021-09-25,2021,9,25
635,2021-09-26,2021,9,26
636,2021-09-27,2021,9,27
637,2021-09-28,2021,9,28
638,2021-09-29,2021,9,29
639,2021-09-30,2021,9,30
640,2021-10-01,2021,10,1
641,2021-10-02,2021,10,2
642,2021-10-03,2021,10,3
643,2021-10-04,2021,10,4
644,2021-10-05,2021,10,5
645,2021-10-06,2021,10,6
646,2021-10-07,2021,10,7
647,2021-10-08,2021,10,8
648,2021-10-09,2021,10,9
649,2021-10-10,2021,10,10
650,2021-10-11,2021,10,11
651,2021-10-12,2021,10,12
652,2021-10-13,2021,10,13
653,2021-10-14,2021,10,14
654,2021-10-15,2021,10,15
655,2021-10-16,2021,10,16
656,2021-10-17,2021,10,17
657,2021-10-18,2021,10,18
658,2021-10-19,2021,10,19
659,2021-10-20,2021,10,20
660,2021-10-21,2021,10,21
661,2021-10-22,2021,10,22
662,2021-10-23,2021,10,23
663,2021-10-24,2021,10,24
664,2021-10-25,2021,10,25
665,2021-10-26,2021,10,26
666,2021-10-27,2021,10,27
667,2021-10-28,2021,10,28
668,2021-10-29,2021,10,29
669,2021-10-30,2021,10,30
670,2021-10-31,2021,10,31
671,2021-11-01,2021,11,1
672,2021-11-02,2021,11,2
673,2021-11-03,2021,11,3
674,2021-11-04,2021,11,4
675,2021-11-05,2021,11,5
676,2021-11-06,2021,11,6
677,2021-11-07,2021,11,7
678,2021-11-08,2021,11,8
679,2021-11-09,2021,11,9
680,2021-11-10,2021,11,10
681,2021-11-11,2021,11,11
682,2021-11-12,2021,11,12
683,2021-11-13,2021,11,13
684,2021-11-14,2021,11,14
685,2021-11-15,2021,11,15
686,2021-11-16,2021,11,16
687,2021-11-17,2021,11,17
688,2021-11-18,2021,11,18
689,2021-11-19,2021,11,19
690,2021-11-20,2021,11,20
691,2021-11-21,2021,11,21
692,2021-11-22,2021,11,22
693,2021-11-23,2021,11,23
694,2021-11-24,2021,11,24
695,2021-11-25,2021,11,25
696,2021-11-26,2021,11,26
697,2021-11-27,2021,11,27
698,2021-11-28,2021,11,28
699,2021-11-29,2021,11,29
700,2021-11-30,2021,11,30
701,2021-12-01,2021,12,1
702,2021-12-02,2021,12,2
703,2021-12-03,2021,12,3
704,2021-12-04,2021,12,4
705,2021-12-05,2021,12,5
706,2021-12-06,2021,12,6
707,2021-12-07,2021,12,7
708,2021-12-08,2021,12,8
709,2021-12-09,2021,12,9
710,2021-12-10,2021,12,10
711,2021-12-11,2021,12,11
712,2021-12-12,2021,12,12
713,2021-12-13,2021,12,13
714,2021-12-14,2021,12,14
715,2021-12-15,2021,12,15
716,2021-12-16,2021,12,16
717,2021-12-17,2021,12,17
718,2021-12-18,2021,12,18
719,2021-12-19,2021,12,19
720,2021-12-20,2021,12,20
721,2021-12-21,2021,12,21
722,2021-12-22,2021,12,22
723,2021-12-23,2021,12,23
724,2021-12-24,2021,12,24
725,2021-12-25,2021,12,25
726,2021-12-26,2021,12,26
727,2021-12-27,2021,12,27
728,2021-12-28,2021,12,28
729,2021-12-29,2021,12,29
730,2021-12-30,2021,12,30
731,2021-12-31,2021,12,31
732,2022-01-01,2022,1,1
733,2022-01-02,2022,1,2
734,2022-01-03,2022,1,3
735,2022-01-04,2022,1,4
736,2022-01-05,2022,1,5
737,2022-01-06,2022,1,6
738,2022-01-07,2022,1,7
739,2022-01-08,2022,1,8
740,2022-01-09,2022,1,9
741,2022-01-10,2022,1,10
742,2022-01-11,2022,1,11
743,2022-01-12,2022,1,12
744,2022-01-13,2022,1,13
745,2022-01-14,2022,1,14
746,2022-01-15,2022,1,15
747,2022-01-16,2022,1,16
748,2022-01-17,2022,1,17
749,2022-01-18,2022,1,18
750,2022-01-19,2022,1,19
751,2022-01-20,2022,1,20
752,2022-01-21,2022,1,21
753,2022-01-22,2022,1,22
754,2022-01-23,2022,1,23
755,2022-01-24,2022,1,24
756,2022-01-25,2022,1,25
757,2022-01-26,2022,1,26
758,2022-01-27,2022,1,27
759,2022-01-28,2022,1,28
760,2022-01-29,2022,1,29
761,2022-01-30,2022,1,30
762,2022-01-31,2022,1,31
763,2022-02-01,2022,2,1
764,2022-02-02,2022,2,2
765,2022-02-03,2022,2,3
766,2022-02-04,2022,2,4
767,2022-02-05,2022,2,5
768,2022-02-06,2022,2,6
769,2022-02-07,2022,2,7
770,2022-02-08,2022,2,8
771,2022-02-09,2022,2,9
772,2022-02-10,2022,2,10
773,2022-02-11,2022,2,11
774,2022-02-12,2022,2,12
775,2022-02-13,2022,2,13
776,2022-02-14,2022,2,14
777,2022-02-15,2022,2,15
778,2022-02-16,2022,2,16
779,2022-02-17,2022,2,17
780,2022-02-18,2022,2,18
781,2022-02-19,2022,2,19
782,2022-02-20,2022,2,20
783,2022-02-21,2022,2,21
784,2022-02-22,2022,2,22
785,2022-02-23,2022,2,23
786,2022-02-24,2022,2,24
787,2022-02-25,2022,2,25
788,2022-02-26,2022,2,26
789,2022-02-27,2022,2,27
790,2022-02-28,2022,2,28
791,2022-03-01,2022,3,1
792,2022-03-02,2022,3,2
793,2022-03-03,2022,3,3
794,2022-03-04,2022,3,4
795,2022-03-05,2022,3,5
796,2022-03-06,2022,3,6
797,2022-03-07,2022,3,7
798,2022-03-08,2022,3,8
799,2022-03-09,2022,3,9
800,2022-03-10,2022,3,10
801,2022-03-11,2022,3,11
802,2022-03-12,2022,3,12
803,2022-03-13,2022,3,13
804,2022-03-14,2022,3,14
805,2022-03-15,2022,3,15
806,2022-03-16,2022,3,16
807,2022-03-17,2022,3,17
808,2022-03-18,2022,3,18
809,2022-03-19,2022,3,19
810,2022-03-20,2022,3,20
811,2022-03-21,2022,3,21
812,2022-03-22,2022,3,22
813,2022-03-23,2022,3,23
814,2022-03-24,2022,3,24
815,2022-03-25,2022,3,25
816,2022-03-26,2022,3,26
817,2022-03-27,2022,3,27
818,2022-03-28,2022,3,28
819,2022-03-29,2022,3,29
820,2022-03-30,2022,3,30
821,2022-03-31,2022,3,31
822,2022-04-01,2022,4,1
823,2022-04-02,2022,4,2
824,2022-04-03,2022,4,3
825,2022-04-04,2022,4,4
826,2022-04-05,2022,4,5
827,2022-04-06,2022,4,6
828,2022-04-07,2022,4,7
829,2022-04-08,2022,4,8
830,2022-04-09,2022,4,9
831,2022-04-10,2022,4,10
832,2022-04-11,2022,4,11
833,2022-04-12,2022,4,12
834,2022-04-13,2022,4,13
835,2022-04-14,2022,4,14
836,2022-04-15,2022,4,15
837,2022-04-16,2022,4,16
838,2022-04-17,2022,4,17
839,2022-04-18,2022,4,18
840,2022-04-19,2022,4,19
841,2022-04-20,2022,4,20
842,2022-04-21,2022,4,21
843,2022-04-22,2022,4,22
844,2022-04-23,2022,4,23
845,2022-04-24,2022,4,24
846,2022-04-25,2022,4,25
847,2022-04-26,2022,4,26
848,2022-04-27,2022,4,27
849,2022-04-28,2022,4,28
850,2022-04-29,2022,4,29
851,2022-04-30,2022,4,30
852,2022-05-01,2022,5,1
853,2022-05-02,2022,5,2
854,2022-05-03,2022,5,3
855,2022-05-04,2022,5,4
856,2022-05-05,2022,5,5
857,2022-05-06,2022,5,6
858,2022-05-07,2022,5,7
859,2022-05-08,2022,5,8
860,2022-05-09,2022,5,9
861,2022-05-10,2022,5,10
862,2022-05-11,2022,5,11
863,2022-05-12,2022,5,12
864,2022-05-13,2022,5,13
865,2022-05-14,2022,5,14
866,2022-05-15,2022,5,15
867,2022-05-16,2022,5,16
868,2022-05-17,2022,5,17
869,2022-05-18,2022,5,18
870,2022-05-19,2022,5,19
871,2022-05-20,2022,5,20
872,2022-05-21,2022,5,21
873,2022-05-22,2022,5,22
874,2022-05-23,2022,5,23
875,2022-05-24,2022,5,24
